SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TotalCharges
0,41,20,True,True,True,False,True,True,False,False,820
1,69,74,True,False,True,True,False,False,True,False,5106
1,35,76,True,True,True,True,True,False,False,False,2660
0,7,51,True,False,True,False,False,True,False,True,357
1,50,25,False,False,True,False,False,False,True,False,1250
0,36,64,True,True,True,True,False,False,True,False,2304
0,48,100,False,False,True,False,False,True,False,False,4800
0,71,82,False,False,True,True,True,True,False,False,5822
1,65,109,True,False,True,True,True,False,False,False,7085
0,23,94,False,False,True,False,False,False,True,False,2162
1,66,64,False,False,True,True,True,True,False,False,4224
0,5,25,False,True,False,False,True,False,False,False,125
1,72,113,True,False,True,True,True,False,False,False,8136
0,2,20,False,False,True,False,False,False,False,False,40
0,12,19,False,False,True,False,False,False,False,False,228
0,3,92,True,True,True,False,True,False,False,True,276
0,72,89,True,False,True,True,True,False,False,False,6408
1,18,59,True,False,True,False,False,False,False,False,1062
0,39,54,True,False,True,False,False,False,False,False,2106
1,26,86,False,False,True,True,True,False,False,False,2236
0,72,65,False,False,True,False,False,False,True,False,4680
0,3,24,True,False,True,False,False,True,False,False,72
0,1,60,True,False,True,True,True,False,True,True,60
0,34,87,False,True,True,True,False,False,True,True,2958
0,11,76,False,False,True,True,True,False,True,False,836
0,66,20,True,False,True,True,False,True,False,False,1320
0,2,81,False,False,True,True,False,False,True,True,162
0,8,66,False,False,True,False,True,False,False,False,528
0,33,70,False,False,True,False,False,False,False,False,2310
0,72,26,False,False,True,True,False,False,False,False,1872
0,58,60,False,False,True,False,False,False,True,False,3480
0,30,84,True,True,True,True,False,False,False,False,2520
0,5,25,True,False,False,True,True,True,False,True,125
1,46,110,False,True,True,False,False,False,True,False,5060
0,4,70,True,False,True,False,True,False,False,False,280
0,40,65,False,False,True,False,False,True,False,False,2600
0,72,84,True,False,True,True,True,True,False,False,6048
0,49,100,True,True,True,True,True,False,True,True,4900
0,1,55,False,False,True,True,True,True,False,True,55
0,52,85,True,False,True,True,False,False,True,True,4420
0,72,20,False,True,True,False,False,False,True,False,1440
1,28,39,False,True,False,False,False,True,False,False,1092
0,33,91,True,False,True,True,True,False,True,False,3003
0,10,74,False,True,True,True,True,False,False,False,740
0,16,93,False,False,True,False,False,False,False,True,1488
0,22,70,False,True,True,False,False,False,False,True,1540
0,58,25,False,False,True,False,False,False,True,False,1450
0,72,110,True,False,True,True,True,True,False,False,7920
0,10,54,True,False,True,True,False,False,True,False,540
0,5,20,False,False,True,True,False,False,False,False,100
0,2,71,False,False,True,False,False,False,False,True,142
0,2,71,False,False,True,True,True,True,False,True,142
0,2,54,False,False,True,True,True,False,False,False,108
0,53,104,False,True,True,True,True,False,False,False,5512
1,25,89,True,False,True,False,False,False,False,True,2225
0,64,113,False,True,True,True,True,True,False,False,7232
0,2,46,False,False,True,False,True,True,False,False,92
0,16,69,True,True,True,False,False,False,True,False,1104
0,39,48,False,False,True,False,False,False,False,False,1872
0,35,26,True,False,True,False,True,False,False,False,910
0,31,76,False,False,True,True,True,False,False,False,2356
0,5,54,False,False,True,True,True,True,False,True,270
1,72,112,True,False,True,True,True,False,True,False,8064
0,2,91,True,False,True,True,True,False,False,False,182
0,61,90,False,False,True,True,True,False,False,False,5490
0,31,65,False,False,True,True,False,False,False,True,2015
0,2,40,True,False,False,True,False,False,True,True,80
0,1,21,True,True,True,False,False,True,False,False,21
0,1,20,False,True,True,False,False,True,False,False,20
0,59,20,True,False,True,True,True,False,False,False,1180
0,1,96,False,False,True,False,True,False,True,True,96
0,9,45,False,False,True,True,False,False,True,True,405
0,14,92,False,True,True,True,True,True,False,True,1288
0,12,87,False,False,True,True,True,False,False,False,1044
0,47,74,False,False,True,True,False,False,True,False,3478
0,7,49,False,True,True,False,False,False,False,False,343
0,28,90,False,True,True,False,True,False,False,False,2520
0,70,20,False,True,True,False,True,True,False,False,1400
0,26,20,False,True,True,True,False,False,False,False,520
0,61,99,False,True,True,True,True,False,False,True,6039
0,70,102,False,False,True,False,False,False,False,False,7140
0,1,20,False,False,True,True,False,True,False,False,20
1,37,97,False,False,True,True,True,False,False,True,3589
0,60,91,True,True,True,False,True,False,False,True,5460
1,71,105,True,True,True,False,True,False,False,True,7455
0,31,101,True,False,True,False,True,False,False,False,3131
0,14,20,True,True,True,False,False,False,True,False,280
0,50,103,True,True,True,True,False,False,False,False,5150
0,1,20,True,True,True,False,False,False,False,False,20
1,41,100,True,False,True,False,True,False,False,True,4100
1,30,50,True,False,True,True,False,False,True,True,1500
1,64,24,True,True,True,False,False,True,False,False,1536
1,7,64,True,False,True,False,False,True,False,False,448
0,1,75,True,True,True,False,False,False,False,False,75
0,51,84,True,False,True,False,False,False,False,False,4284
0,50,80,False,True,True,False,False,False,False,False,4000
0,44,20,True,True,True,False,False,False,False,False,880
0,65,105,False,False,True,True,False,False,True,False,6825
1,1,26,False,False,False,False,False,False,True,True,26
0,2,45,True,False,True,False,True,False,False,True,90
0,48,102,False,False,True,False,True,False,False,False,4896
0,6,110,False,False,True,False,False,False,False,True,660
0,35,62,False,False,True,False,False,False,False,False,2170
0,22,50,False,False,False,False,False,False,True,False,1100
0,72,61,True,True,False,False,False,True,False,False,4392
1,55,76,False,True,True,True,False,False,True,False,4180
0,69,106,True,True,True,True,True,False,False,False,7314
1,72,73,True,False,True,True,False,False,False,False,5256
1,1,91,False,False,True,False,False,False,False,True,91
0,26,105,False,True,True,True,True,False,True,False,2730
0,23,21,True,True,True,True,False,True,False,False,483
0,2,76,True,False,True,True,True,False,False,True,152
1,40,104,False,False,True,True,True,False,False,False,4160
0,1,95,False,False,True,False,True,False,False,True,95
1,27,75,False,False,True,False,False,False,True,True,2025
0,9,65,False,True,True,False,False,False,False,True,585
1,50,88,False,False,True,True,True,True,False,True,4400
0,46,20,True,True,True,False,True,False,False,False,920
0,15,25,False,False,True,False,False,False,False,False,375
0,23,79,False,False,True,True,False,True,False,False,1817
0,2,59,False,False,True,False,False,False,False,False,118
0,18,91,True,False,True,False,False,True,False,True,1638
1,70,76,False,False,True,True,True,False,False,False,5320
0,9,49,False,True,True,False,False,False,False,False,441
0,30,68,True,True,True,True,False,True,False,False,2040
0,15,75,True,True,True,False,False,True,False,False,1125
1,39,91,True,False,True,True,True,False,False,False,3549
0,12,49,False,False,True,False,False,True,False,False,588
0,19,90,True,False,True,False,False,False,False,False,1710
1,24,55,True,False,True,True,False,False,True,False,1320
0,67,103,False,False,True,False,False,False,False,True,6901
0,69,60,True,False,False,False,True,True,False,False,4140
0,55,85,False,True,True,True,False,False,True,False,4675
0,52,63,True,False,True,True,False,False,True,False,3276
0,17,94,False,False,True,True,True,False,False,True,1598
0,19,49,False,True,True,True,True,False,False,False,931
0,39,75,True,False,True,False,False,False,False,True,2925
0,40,62,True,False,True,False,False,False,False,False,2480
0,26,21,True,False,True,False,True,False,False,False,546
0,1,20,False,False,True,False,False,False,True,False,20
1,18,79,True,False,True,True,True,True,False,True,1422
1,15,75,False,False,True,False,True,False,False,True,1125
0,2,20,False,False,True,True,False,False,False,False,40
0,1,79,False,False,True,False,False,False,False,True,79
0,23,95,True,False,True,False,True,False,False,False,2185
0,72,67,False,True,True,True,False,False,True,False,4824
0,2,20,False,False,True,True,True,False,False,False,40
1,70,89,True,False,True,True,False,False,True,False,6230
0,46,20,False,True,True,True,True,False,False,False,920
0,36,20,False,False,True,False,False,False,True,False,720
0,72,110,False,False,True,True,True,False,False,False,7920
0,6,49,False,True,True,False,False,False,False,False,294
0,4,20,False,True,True,True,True,False,False,False,80
0,1,85,False,False,True,False,False,True,False,True,85
0,1,83,False,False,True,False,False,False,True,False,83
0,13,100,False,False,True,True,True,False,False,True,1300
0,64,48,False,False,False,False,False,False,False,True,3072
0,8,45,True,True,False,True,True,False,False,False,360
0,1,75,True,False,True,True,False,False,True,True,75
0,4,101,False,False,True,False,True,False,False,False,404
0,1,50,True,True,True,True,True,False,False,False,50
0,62,24,True,True,True,True,False,False,True,False,1488
1,34,96,False,False,True,True,True,False,False,False,3264
0,1,44,True,True,True,False,False,False,False,True,44
0,24,101,True,False,True,False,True,False,False,True,2424
0,72,105,True,True,True,True,True,False,True,False,7560
0,1,20,False,False,True,True,True,False,False,False,20
1,63,104,False,False,True,False,False,False,False,False,6552
0,66,109,False,True,True,True,True,True,False,False,7194
0,61,80,True,False,True,False,True,False,True,False,4880
0,67,20,True,False,True,True,True,False,False,False,1340
0,12,96,False,False,True,True,False,False,True,True,1152
0,19,35,True,True,False,True,False,False,True,False,665
0,67,20,True,False,True,False,True,False,False,False,1340
0,13,80,False,False,True,True,True,False,False,False,1040
0,1,45,False,False,True,True,False,False,True,False,45
0,3,85,False,True,True,False,False,False,False,True,255
0,3,20,True,True,True,True,True,False,True,False,60
0,17,104,False,True,True,True,True,False,True,True,1768
0,52,54,True,False,True,False,True,False,False,False,2808
0,51,19,True,True,True,False,False,False,True,False,969
1,5,85,False,False,True,False,True,True,False,True,425
1,29,36,False,True,False,False,False,False,False,False,1044
0,1,20,False,True,True,False,False,False,True,True,20
0,1,20,False,False,True,False,False,False,False,True,20
0,42,94,False,True,True,False,False,False,True,False,3948
0,16,88,False,False,True,True,True,False,False,True,1408
0,11,45,True,False,True,False,False,False,True,False,495
1,26,94,False,False,True,False,False,False,False,True,2444
0,54,61,True,True,True,False,True,False,False,False,3294
0,30,94,True,False,True,True,True,False,True,True,2820
1,66,79,True,True,True,False,False,False,False,True,5214
0,72,109,False,True,True,False,True,False,False,False,7848
0,12,24,True,True,True,False,True,False,False,False,288
0,19,107,False,False,True,True,False,False,True,True,2033
0,9,69,True,False,True,False,False,False,True,False,621
0,0,73,False,True,True,False,False,False,False,False,0
0,66,25,True,False,True,True,True,False,False,False,1650
1,10,35,True,True,False,False,False,True,False,False,350
0,56,24,False,True,True,False,True,False,False,False,1344
0,67,19,False,True,True,False,False,True,False,False,1273
0,64,60,True,True,False,False,False,False,False,False,3840
0,64,81,False,False,True,True,True,False,False,False,5184
1,13,70,True,False,True,False,False,False,False,False,910
0,5,96,True,False,True,False,True,False,False,True,480
0,4,35,False,False,False,False,True,True,False,False,140
0,45,20,False,True,True,True,True,False,True,False,900
0,18,95,True,False,True,False,False,False,False,False,1710
0,3,58,False,False,True,True,True,False,False,False,174
0,1,21,True,False,True,True,True,True,False,True,21
0,29,46,True,False,False,False,False,False,False,False,1334
0,69,25,False,False,True,False,False,False,True,False,1725
0,21,100,False,False,True,False,False,False,False,False,2100
0,20,44,False,False,True,False,False,False,False,False,880
0,72,110,True,True,True,False,False,False,False,False,7920
0,7,24,True,False,False,False,False,True,False,False,168
0,5,20,True,False,True,True,True,True,False,False,100
0,6,50,False,False,True,True,False,False,True,False,300
0,13,66,True,True,True,True,False,False,False,False,858
0,1,20,False,True,True,True,False,True,False,False,20
0,3,79,False,False,True,True,False,False,True,True,237
0,7,96,True,False,True,False,False,False,True,False,672
0,6,85,True,False,True,True,False,True,False,True,510
0,1,20,True,False,True,False,False,False,True,True,20
0,11,20,False,False,True,False,False,False,True,False,220
0,63,100,False,False,True,False,False,False,False,True,6300
